ENTREZID,SYMBOL,GENENAME,MCL1.DG,MCL1.DH,MCL1.DI,MCL1.DJ,MCL1.DK,MCL1.DL,MCL1.LA,MCL1.LB,MCL1.LC,MCL1.LD,MCL1.LE,MCL1.LF
668108,Gm8979,very large inducible GTPase 1 pseudogene,-1.20004531,0.158789804,-2.591180704,-2.139811428,-1.778217023,-2.273241306,-2.342510803,-1.640854582,-3.159714048,-3.758180812,0.500247706,0.486838736
668139,Gm8995,predicted gene 8995,3.439186853,3.981779142,0.681837791,0.550504073,1.235588777,1.451651456,1.337608931,1.718548218,-1.781202425,-2.53578839,-1.539280658,-0.474687116
60510,Syt9,synaptotagmin IX,3.840847121,4.032703077,3.112338408,2.872432168,1.487127544,1.776002213,2.402628723,2.128026192,4.511296193,4.118336135,5.763485179,5.848189808
19024,Ppfibp2,"PTPRF interacting protein, binding protein 2 (liprin beta 2)",3.453014707,3.957385167,2.462895969,1.851968066,1.759747999,1.795238432,5.553959217,5.378589836,5.087264011,5.233341034,5.317317783,5.121306422
320635,Cyb5r2,cytochrome b5 reductase 2,-0.289312648,-0.36630124,-1.513178192,-1.07568109,-1.571766145,-1.355703467,-2.342510803,-1.496464673,-2.674287221,-2.53578839,-1.901850738,-1.552689628
100043059,Gm4199,predicted gene 4199,2.139092075,2.115350543,2.363015607,2.2772739,2.65576958,2.433350639,2.831052776,2.953568248,3.341725097,3.746969107,3.250796272,3.260378945
66085,Eif3f,"eukaryotic translation initiation factor 3, subunit F",7.294530306,7.581496037,7.49701862,7.452135853,7.213740815,7.270435006,7.735640005,7.751349843,8.14509357,8.04823455,7.088050558,6.927988392
22141,Tub,tubby bipartite transcription factor,0.531137931,0.934358238,3.258485023,2.42866295,3.484239265,2.528377246,-3.480014326,-2.188342378,-2.674287221,-3.758180812,-4.70920566,-1.915259708
320360,Ric3,RIC3 acetylcholine receptor chaperone,2.752288256,2.490465876,1.084384346,1.366541238,1.207843786,1.377012655,-2.101502703,-1.801319254,-2.022210524,-2.53578839,-3.124243159,-0.815724034
109594,Lmo1,LIM domain only 1,5.723579301,5.75945871,4.42995351,4.250943791,3.90720566,3.83528315,-0.516540202,-0.274072252,-0.623661148,-1.095215799,-0.802315064,-1.915259708
330627,Trim66,tripartite motif-containing 66,-1.595973986,-2.264421626,-1.854215109,-1.351315533,-2.308731739,-2.273241306,-0.943961426,-0.844387976,-1.08932472,-0.388947002,-1.249774041,-1.915259708
26451,Rpl27a,ribosomal protein L27A,5.217469693,5.349618909,5.064648128,5.088132637,4.805589009,4.6349845,5.854929304,5.798156076,5.437966096,5.506261788,5.010183161,4.86797242
100302499,Snora3,"small nucleolar RNA, H/ACA box 3",0.897565487,0.342235945,1.084384346,1.115002471,0.193768601,0.111422544,0.306582035,0.177307095,0.133067701,0.99670669,-0.621742819,0.892095214
76954,St5,suppression of tumorigenicity 5,6.57368734,6.405751766,6.442548181,6.52196667,6.882464594,6.976530581,5.699397197,5.555715191,6.20704528,6.288488493,4.824124072,4.688896358
57373,Akip1,A kinase (PRKA) interacting protein 1,1.487015378,1.456055845,1.706499845,1.731673832,1.510027946,1.427198412,3.601069602,3.667723959,3.180135955,3.590547342,3.404536506,3.237387302
56786,Tmem9b,"TMEM9 domain family, member B",3.089789155,3.22743147,2.797315008,2.690775801,3.363693603,3.138034274,4.680865535,4.895034664,4.790987642,4.943414449,5.260900231,5.182772375
78593,Nrip3,nuclear receptor interacting protein 3,3.240906888,3.137233661,2.812541483,2.252505995,2.686250186,1.869716648,2.28020662,2.869441119,2.683264784,2.057736124,1.018714795,0.32177949
56788,Scube2,"signal peptide, CUB domain, EGF-like 2",-1.320339544,-0.232000149,-1.006218203,0.331494291,-0.834800551,-0.488969997,-5.801942421,-3.566854001,-5.481642143,-5.343143313,-4.70920566,-4.72261463
19347,Dennd5a,DENN/MADD domain containing 5A,7.200321836,7.218477979,7.099399352,7.052481387,7.306591365,7.243990636,5.927253438,5.888884185,5.893940369,6.065717123,5.645043722,5.646982717
233724,Tmem41b,transmembrane protein 41B,4.516945584,4.875129726,5.208280816,4.969663108,5.358182619,5.297457737,4.343989724,4.239212225,4.646352178,4.327512937,5.336554002,5.360864698
233726,Ipo7,importin 7,7.730573769,7.860522102,8.153933351,7.953065813,7.724844212,7.309841461,7.640353167,7.55765508,7.815990646,7.64074098,7.361921465,7.319386677
100379145,Snora23,"small nucleolar RNA, H/ACA box 23",-0.88970519,-0.679459126,-1.117249515,-1.206925623,-1.391193899,-2.273241306,-1.409624999,-1.801319254,-2.311717142,-0.95082589,-1.249774041,-1.263183011
767812,AA474408,expressed sequence AA474408,0.459879248,0.815305566,0.953139813,0.84370045,1.532570515,1.402323743,1.116920816,0.5541614,0.401000906,0.211445539,0.648346345,0.32177949
20841,Zfp143,zinc finger protein 143,3.453014707,3.376809094,2.956570718,2.888596988,3.259435519,3.646946112,3.937838188,3.809922571,3.158602793,3.325741672,3.351490272,3.699450136
22390,Wee1,WEE 1 homolog 1 (S. pombe),5.623194534,5.189784183,5.728240536,5.548597847,5.733839644,5.150224815,6.525329515,6.085273927,6.398323937,6.539881756,6.381568395,5.902180826
20947,Swap70,SWA-70 protein,5.362502414,5.430331964,4.80780045,4.579421805,4.556142222,4.695105492,5.387264413,5.26413648,5.654708198,6.042179864,4.550537604,4.84153486
319934,Sbf2,SET binding factor 2,6.56893294,6.596101066,6.576237442,6.56094353,6.66440754,6.512120338,6.105323827,6.058489557,5.932514536,6.034609482,5.494142343,5.495343068
11535,Adm,adrenomedullin,5.022604712,4.8374347,5.909107932,5.996480648,4.599494067,4.558241887,4.035685512,3.96452746,3.014212884,3.511725071,2.085210206,2.243169655
11717,Ampd3,adenosine monophosphate deaminase 3,3.313445435,3.483161075,2.443465439,3.132075985,2.571191809,1.99146192,4.09135911,4.458839273,0.29971757,0.960637436,0.648346345,0.769238467
67150,Rnf141,ring finger protein 141,1.763428814,1.727357867,2.090643336,2.135466574,2.446155763,2.39603748,1.863393496,1.494922197,1.698266947,1.398323674,1.733737836,2.045569695
114332,Lyve1,lymphatic vessel endothelial hyaluronan receptor 1,1.982646987,1.927198446,2.255702583,2.372300508,3.033095913,2.481646196,-1.71447958,-1.9818915,-2.674287221,-3.758180812,-0.185643704,-0.07875844
17540,Mrvi1,MRV integration site 1,6.416724056,6.103092405,6.730496902,6.95750248,7.46477382,7.397414943,-1.71447958,-0.603379877,-1.23371463,-1.436252717,-1.008765942,-2.400686535
22083,Ctr9,"CTR9 homolog, Paf1/RNA polymerase II complex component",5.987801599,5.76348437,5.751140938,5.598587952,5.660254977,5.636985002,6.208235983,6.402100727,5.590490461,5.527991872,4.936452773,5.040597737
13690,Eif4g2,"eukaryotic translation initiation factor 4, gamma 2",10.87266345,10.99968772,11.04402096,10.9380512,10.92766454,10.77481032,10.17598589,10.14646807,10.33491657,10.26519815,9.924413995,9.862406573
233733,Galnt18,polypeptide N-acetylgalactosaminyltransferase 18,7.420101187,7.173046739,8.451466674,8.350857153,8.110877375,8.269038243,6.334087428,5.929400609,4.827834211,4.106005333,3.285147777,3.716177223
74996,Usp47,ubiquitin specific peptidase 47,6.947871881,6.840534451,6.867111975,6.795487583,6.949441671,6.917406474,6.573911555,6.621734845,6.986218098,7.051587317,6.920606285,6.838195839
50781,Dkk3,dickkopf WNT signaling pathway inhibitor 3,7.680762638,7.670207454,5.953569122,6.669006526,7.760494233,7.774942799,1.820109398,1.611063791,2.780452702,3.053461469,3.994697914,3.401506682
320878,Mical2,"microtubule associated monooxygenase, calponin and LIM domain containing 2",8.052525516,7.718701541,6.021483055,6.467182554,6.695332633,6.476069478,3.836493493,4.159704778,4.374783386,4.646960651,5.050682523,5.076666992
100504195,Micalcl,MICAL C-terminal like,4.602147907,4.354297563,2.519665065,2.643930937,2.856733614,2.516835624,0.220425392,0.219742361,0.29971757,0.438216401,0.244990651,1.16002842
57342,Parva,"parvin, alpha",8.387394694,8.317891453,8.735061506,8.89167049,9.040672366,8.870779563,6.964379427,6.762045278,6.692347231,6.85499474,6.278768864,6.074236166
69625,2310014F06Rik,RIKEN cDNA 2310014F06 gene,0.459879248,1.017613741,1.690105407,1.676881359,1.701252349,2.13426252,-1.71447958,-1.496464673,-1.574751547,-2.173218311,-1.901850738,-3.137652129
21676,Tead1,TEA domain family member 1,7.779865704,7.95639638,8.423072291,8.525766749,8.382333207,8.093445179,6.409033256,5.915752307,5.553844308,6.298456903,4.964986608,4.806815924
78748,Rassf10,Ras association (RalGDS/AF-6) domain family (N-terminal) member 10,4.54734209,4.827855017,4.31169683,4.324084439,1.852260137,2.562458241,3.137636793,2.915348925,2.568206406,2.350343645,1.173437389,0.634937375
11865,Arntl,aryl hydrocarbon receptor nuclear translocator-like,5.078682903,4.951221675,4.987925677,4.944755404,5.592135069,5.868014352,3.687905539,4.025603036,4.995104061,4.838008944,5.431624111,5.218432977
68815,Btbd10,BTB (POZ) domain containing 10,4.906805486,4.875129726,5.19090746,5.299358341,5.256899283,4.827129019,5.089081769,5.211223129,5.378668912,5.145701034,3.966751373,4.132253753
67420,Far1,fatty acyl CoA reductase 1,6.575795388,6.476125763,6.705225717,6.545733778,7.083824205,6.840211482,7.537490075,7.517024173,7.15294205,7.110898885,7.658482096,7.697082259
233744,Spon1,"spondin 1, (f-spondin) extracellular matrix protein",1.121882785,1.195009992,2.453213416,2.575682636,1.487127544,1.776002213,2.995719105,2.22496007,1.147714477,0.960637436,0.335188459,0.634937375
66922,Rras2,related RAS viral (r-ras) oncogene 2,4.782720152,4.814335687,4.887251877,4.523584949,4.145224749,3.925340154,5.824222899,5.875674868,5.988508292,5.771249742,4.587710547,4.454804908
70349,Copb1,"coatomer protein complex, subunit beta 1",6.862810345,7.01613827,7.089276501,7.094897158,7.142708354,7.014471073,7.192587806,7.287858575,7.659666743,7.5691847,8.02613881,7.934480475
26440,Psma1,"proteasome (prosome, macropain) subunit, alpha type 1",6.030695693,5.922255396,6.256050681,6.323712946,6.223082898,5.977320305,6.590106618,6.576018886,6.480169265,6.435344549,6.135500105,6.154669504
18576,Pde3b,"phosphodiesterase 3B, cGMP-inhibited",-0.417636745,-0.438451026,-1.368788282,-1.351315533,-1.571766145,-3.858203807,-1.278380465,-1.030801101,-0.437248024,-1.883711694,-1.539280658,-1.552689628
12310,Calca,"calcitonin/calcitonin-related polypeptide, alpha",-1.937010904,-2.553928244,0.216174219,-1.898803328,-5.478656741,-5.443166308,4.156610294,3.709270404,6.6453849,6.260019367,4.964986608,2.354200967
20679,Sox6,SRY (sex determining region Y)-box 6,0.870344018,1.33142919,0.261262108,0.423124767,0.629867716,0.966224628,3.5177297,3.332805026,1.756762596,2.662481237,0.576196559,0.406668387
56372,1110004F10Rik,RIKEN cDNA 1110004F10 gene,4.872917961,4.680223891,4.894425018,5.158146963,4.948656103,5.021379443,5.398343184,5.274238544,5.454259539,5.274324153,5.260900231,5.376733181
233765,Plekha7,"pleckstrin homology domain containing, family A member 7",6.066366456,5.814820708,3.836946795,4.071413203,3.443184196,3.719225021,5.030156425,4.985430839,4.697022708,4.724291048,3.552889185,3.462260713
68052,Rps13,ribosomal protein S13,2.586551052,2.077046655,2.383552538,2.395110391,1.721015604,1.736742782,2.169601133,1.999961153,2.266550706,1.987773566,1.829953151,1.991630888
100302592,Snord14a,"small nucleolar RNA, C/D box 14A",0.30584562,0.004067209,0.868250915,1.058968437,-0.121104736,-0.233712942,0.264146769,-0.160861641,0.49563778,0.722945878,0.045681842,0.703650125
18704,Pik3c2a,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha,5.937048299,6.22122475,6.607673555,6.794951664,6.935235588,6.751282772,6.565745335,6.388214644,7.056304217,7.290987061,6.434815209,6.516387128
53322,Nucb2,nucleobindin 2,3.750423104,3.828815852,3.791563393,3.558103889,3.376211643,3.490524347,5.163120335,5.216471684,6.8684683,7.192861005,8.521265172,8.671714079
233781,Xylt1,xylosyltransferase 1,2.321005427,2.358295796,2.742720033,2.461452885,1.235588777,1.568060948,-2.63201742,-1.9818915,3.720481681,3.318634785,3.273787915,2.854814198
267019,Rps15a,ribosomal protein S15A,6.401948271,6.71623728,6.469215011,6.367622854,5.927016592,5.828880217,6.826730943,6.765630172,6.737828924,6.755217815,5.861598778,5.803884609
54208,Arl6ip1,ADP-ribosylation factor-like 6 interacting protein 1,6.077567561,6.100707785,5.793003448,5.747824611,5.985378411,5.878198124,6.575539267,6.55855947,5.3879517,5.296197396,6.192415498,5.679331494
233789,Smg1,"SMG1 homolog, phosphatidylinositol 3-kinase-related kinase (C. elegans)",7.946956046,7.922367927,7.915402375,7.941732533,8.252768367,7.965030729,7.831393422,7.738409769,7.787630669,7.822234801,7.362591862,7.455738994
319622,Itpripl2,"inositol 1,4,5-triphosphate receptor interacting protein-like 2",5.70828726,5.686067996,5.406939563,5.645715347,6.042452903,6.037119013,6.172830647,6.34153862,5.15044427,5.149711308,4.276636277,4.362193758
12850,Coq7,demethyl-Q 7,2.399272484,2.315065744,3.099981201,2.943788774,2.603492301,2.57364198,3.405071899,3.597047213,3.934099625,3.725634965,4.055665931,3.939163468
209760,Tmc7,transmembrane channel-like gene family 7,-0.011011486,0.206884092,-0.269252609,-0.10738995,-1.086339318,-0.585185313,3.149342294,3.119646526,3.309520745,3.120381061,1.519613031,1.005305825
74424,Tmc5,transmembrane channel-like gene family 5,-0.486349495,-0.438451026,0.714627726,0.182116667,0.629867716,0.111422544,4.496120146,4.719472726,4.993077803,4.481815428,5.935551933,5.823315139
56209,Gde1,glycerophosphodiester phosphodiesterase 1,5.244224192,5.025178137,5.413195839,5.242321301,5.288700113,5.226604581,7.856157462,7.849415744,8.079765146,8.031488674,8.572289755,8.440877813
101565,Ccp110,centriolar coiled coil protein 110,4.247533886,4.005767498,3.54039049,3.447880866,4.023180444,4.01831314,4.802610808,4.523787751,4.024169411,3.892870879,3.404536506,3.673990151
71517,9030624J02Rik,RIKEN cDNA 9030624J02 gene,5.162424579,5.20021694,5.473112973,5.400052341,5.781674778,5.690618101,5.028572786,5.204635469,5.332940323,5.495272763,5.196181345,5.070175665
66356,Knop1,lysine rich nucleolar protein 1,4.545192022,4.503762698,4.513854767,4.327052949,4.126822777,4.195269606,5.119154667,4.938560609,5.546954634,5.481019897,6.403885324,6.542414313
434232,Iqck,IQ motif containing K,-0.115981045,-0.438451026,-0.088680363,-0.645046736,-0.52446043,-0.488969997,-0.375677667,-0.396928999,-0.623661148,-0.699287123,0.045681842,1.16002842
64297,Gprc5b,"G protein-coupled receptor, family C, group 5, member B",6.325710383,6.346603171,6.278841455,6.417217059,6.472992245,6.800305231,3.040407922,3.050797119,5.091058083,5.175509843,7.482778853,7.777978316
233802,Thumpd1,THUMP domain containing 1,5.042557196,5.127114906,5.562512058,5.324827139,4.80095384,4.586120919,5.296747675,5.338232098,5.391032737,5.261409917,4.15807308,3.924843797
434233,Gm5601,predicted pseudogene 5601,5.244224192,5.437908498,5.558001871,5.509934657,5.176873982,5.210574471,4.998148566,5.123143971,6.063805039,6.042179864,5.709701071,5.666478892
71151,Eri2,exoribonuclease 2,2.056965308,1.69399927,1.43856664,1.246247005,1.815964008,1.940537985,2.25875351,2.150136894,1.969568969,1.47703565,2.657116554,2.793085209
434234,Rexo5,RNA exonuclease 5,1.211380936,1.642468969,1.639773731,1.818609469,1.701252349,1.612116128,1.681873356,1.804704862,2.279909089,2.124462238,2.774610117,2.572006119
233805,Dcun1d3,"DCN1, defective in cullin neddylation 1, domain containing 3 (S. cerevisiae)",5.357609845,5.456677562,5.514436851,5.780676771,6.537803364,6.505565932,3.588226535,3.543759805,4.227441669,4.69165565,4.587710547,4.329953421
73919,Lyrm1,LYR motif containing 1,1.232914097,1.170964518,1.272317297,1.477572551,1.660894612,1.736742782,0.939524565,0.981582624,0.822138605,1.451272554,1.519613031,1.686776306
233806,Tmem159,transmembrane protein 159,3.854803167,4.184539376,3.995450618,4.281870914,5.018197037,4.971518928,4.43287501,3.781874153,1.232603375,1.816728024,2.110973303,2.097564333
12971,Crym,"crystallin, mu",-0.115981045,-1.200291289,-3.43917761,-1.898803328,-3.156728646,-2.273241306,5.482881679,4.996151552,-1.781202425,-0.699287123,2.585415089,2.534773213
78552,E130201H02Rik,Y box protein 1 pseudogene,2.310916609,2.441053682,2.244518844,2.2772739,2.098772087,1.905561846,2.181051153,1.912117804,2.125688171,1.895261427,1.557580881,1.90674199
637957,Gm7226,predicted gene 7226,1.969879691,1.659851047,1.973603915,2.121856142,1.815964008,1.654865775,2.362964505,2.455513812,2.266550706,2.322192605,2.058978665,2.310808372
67003,Uqcrc2,ubiquinol cytochrome c reductase core protein 2,6.771038347,6.704245167,7.240830208,7.267069969,7.061713503,6.94296563,7.271362357,7.245804658,7.790841849,7.670353842,8.268253158,8.199040381
100504389,9030407P20Rik,RIKEN cDNA 9030407P20 gene,-1.089013998,-0.968965743,0.020254009,0.283400003,0.543711072,0.665358149,-1.278380465,-1.36522014,-0.437248024,-0.388947002,-0.185643704,-0.199052674
233812,BC030336,cDNA sequence BC030336,3.942368128,4.123204101,4.382277509,4.332971706,4.349479743,4.010104326,4.156610294,3.948845837,4.004187166,3.976528808,4.139417281,4.094368993
233813,Vwa3a,von Willebrand factor A domain containing 3A,-0.714618483,-0.594570228,-2.060665987,-0.955386856,-2.308731739,-0.585185313,-2.994587499,-4.303819595,-2.674287221,-3.758180812,-4.70920566,-2.400686535
13631,Eef2k,eukaryotic elongation factor-2 kinase,5.41995452,5.400914291,5.906449402,5.938460702,6.106775311,6.122411829,4.682880473,4.695240845,5.711267076,5.759488576,7.603960816,7.672116
26939,Polr3e,polymerase (RNA) III (DNA directed) polypeptide E,4.786365625,4.678092879,5.264725963,5.093372455,4.355814309,4.105655601,4.545678947,4.649406836,4.519766051,4.497634611,3.994697914,4.062020216
12585,Cdr2,cerebellar degeneration-related 2,6.262988545,6.459471979,5.841129196,5.748931821,5.463124502,4.908877118,4.887181984,4.596040799,2.125688171,1.969739643,1.766527771,2.071801237
668548,Gm9234,predicted pseudogene 9234,0.842599027,0.685537691,1.133712058,1.389441641,0.930734195,0.966224628,0.966241903,0.905633771,0.822138605,0.6792245,1.072154054,0.949810712
59052,Mettl9,methyltransferase like 9,5.476334945,5.452943233,5.373962241,5.392987219,5.39401814,5.347182189,5.437059336,5.321280388,5.421486534,5.115263301,5.811413021,5.664325616
246190,Otoa,otoancorin,0.178466313,1.58902971,3.650405283,3.622344075,3.894208319,3.894455594,-4.216979921,-1.030801101,-2.674287221,-2.53578839,-3.124243159,-4.72261463
76179,Usp31,ubiquitin specific peptidase 31,5.393905974,5.216460352,5.334950534,5.181296721,4.989967302,4.707850231,4.815525044,4.821163285,4.898818922,4.975399497,4.907343184,4.882864888
20278,Scnn1g,"sodium channel, nonvoltage-gated 1 gamma",2.172906788,3.653357285,3.370751256,2.555575063,2.113800297,2.193458313,2.636849431,3.273609233,2.034057695,2.322192605,5.347432055,4.79898581
20277,Scnn1b,"sodium channel, nonvoltage-gated 1 beta",0.78545512,1.514551494,0.467712986,-0.645046736,-0.620675746,-0.799310118,5.532889507,6.322193582,4.933043093,5.412578841,7.014881802,6.638780903
233824,Cog7,component of oligomeric golgi complex 7,4.265929154,3.903680639,3.934122587,4.232064198,4.383980617,4.518283387,4.710798041,4.53223076,4.729029201,4.724291048,5.360915285,5.331311252
74105,Gga2,"golgi associated, gamma adaptin ear containing, ARF binding protein 2",3.107383215,3.344925033,3.916613937,4.187026581,4.223515945,4.151158296,3.329914539,3.531178082,5.092951384,4.961778357,4.689538032,4.508606551
67417,Ears2,"glutamyl-tRNA synthetase 2, mitochondrial",2.056965308,1.743752305,1.673522523,1.835385181,1.440206497,1.612116128,3.345262504,3.356770611,3.129382654,2.861427832,3.562257368,3.370142511
28018,Ubfd1,ubiquitin family domain containing 1,5.051673782,4.980914994,4.926269978,4.544140168,4.525563726,4.293235624,5.388499597,5.437085485,5.987490877,5.894664161,6.405187395,6.079093729
70316,Ndufab1,"NADH dehydrogenase (ubiquinone) 1, alpha/beta subcomplex, 1",2.832055533,3.007465786,3.350029965,3.316636333,2.764517243,2.691260012,3.583919979,3.258422829,3.904220258,3.353824214,4.218572302,4.308052506
233826,Palb2,partner and localizer of BRCA2,0.384917191,0.905503375,-0.146395861,-0.955386856,-0.955094785,-0.313883291,0.856269061,1.230158977,0.351247871,-0.699287123,2.185612103,2.437256707
59288,Dctn5,dynactin 5,4.344687346,4.434756443,4.405057378,4.500104764,4.888758011,4.895570075,4.646173884,4.625931958,4.585792218,4.43328972,5.196181345,5.197738226
18817,Plk1,polo like kinase 1,1.9569984,1.759962532,1.785788755,1.295574717,-0.434262621,-0.488969997,1.729439039,1.477540119,1.484142142,0.722945878,3.227432279,2.712013598
70261,Chp2,calcineurin-like EF hand protein 2,2.370417621,2.872336511,-0.206516853,0.590581513,0.013196356,0.284754147,0.501838327,0.260965024,-1.781202425,-3.021215218,-1.249774041,-0.635151789
18751,Prkcb,"protein kinase C, beta",-3.036546578,-2.264421626,0.121537344,0.073182296,-2.308731739,-1.983734689,-1.554014908,-1.9818915,-2.311717142,-3.021215218,-1.901850738,-4.72261463
73951,4930413G21Rik,RIKEN cDNA 4930413G21 gene,4.560175636,4.449823891,4.506851379,4.505355707,3.863417927,4.151158296,3.630599479,3.844233226,3.992063607,3.421728278,3.104575531,3.038936603
19647,Rbbp6,"retinoblastoma binding protein 6, ubiquitin ligase",8.326258296,8.253695012,7.634830016,7.633927216,8.027774821,8.073395539,7.256218463,7.245804658,7.353421349,7.636103232,6.410383961,6.289311437
233833,Tnrc6a,trinucleotide repeat containing 6a,5.886144003,5.708166602,5.436725293,5.478240311,5.427482255,5.676423313,6.419342596,6.30996987,6.460505777,6.436165661,6.116548173,6.204422539
70497,Arhgap17,Rho GTPase activating protein 17,5.210702818,5.60313793,5.463498977,5.486229413,5.526265938,5.526220214,4.652356872,4.952782252,5.474734014,5.499992599,5.252244035,5.167649647
30949,Lcmt1,leucine carboxyl methyltransferase 1,3.429894099,3.708688655,3.241709311,3.458748677,3.678690195,3.844546072,3.5177297,3.795966525,3.504199794,3.421728278,3.362256703,3.31630436
77035,Kdm8,lysine (K)-specific demethylase 8,1.001588551,0.425893874,0.121537344,0.182116667,0.354233273,0.284754147,0.607448515,-0.006139046,0.708182416,-0.057741094,2.110973303,2.14775009
67711,Nsmce1,"NSE1 homolog, SMC5-SMC6 complex component",4.538722527,4.54877654,4.171109047,4.421736893,4.294482466,4.128586336,4.521112339,4.395463654,4.907451379,5.395793369,7.216719605,7.027673638
16190,Il4ra,"interleukin 4 receptor, alpha",7.373298917,7.711165833,6.709298972,6.815177935,5.809632601,5.702129027,6.465722116,6.440173266,7.464350281,8.118719779,8.976966547,9.025892727
233863,Gtf3c1,general transcription factor III C 1,6.193988585,5.97528538,5.673001224,5.601042559,5.992510393,6.32708462,6.182832039,6.204305295,5.900441447,5.95892436,6.097343962,6.043085858
233865,D430042O09Rik,RIKEN cDNA D430042O09 gene,4.893345843,4.915487464,4.561949055,4.909542116,5.016198844,5.110462986,5.264819511,5.177979837,4.750778784,4.67227174,4.218572302,4.356870154
269994,Gsg1l,GSG1-like,-2.673976498,-1.331535822,-1.513178192,-2.791888124,-3.156728646,-2.635811386,2.725534585,2.507822685,1.849274735,0.806603807,-4.70920566,-2.400686535
74204,Xpo6,exportin 6,6.243892805,6.338530247,6.625565155,6.548279898,6.164748536,6.114775979,6.03450249,6.042324737,6.511650098,6.576092473,5.895347569,5.997629629
104175,Sbk1,SH3-binding kinase 1,3.617577947,3.167930458,3.112338408,2.718169568,2.560262249,3.380200932,3.071501691,3.169209627,3.670642699,3.253046444,2.367609937,2.712013598
73658,Spns1,spinster homolog 1,4.84172334,4.762981776,4.684943702,4.701109514,4.744138162,4.919873322,4.644106985,4.916155576,5.460139099,5.460180606,5.272361622,5.140022728
18020,Nfatc2ip,"nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 2 interacting protein",4.021831771,3.644653216,3.594245391,3.292540657,3.595484722,3.802386398,3.015041202,2.902380793,2.835770471,2.581669191,3.372943381,3.190274706
70314,Rabep2,"rabaptin, RAB GTPase binding effector protein 2",3.952138109,3.478270579,3.2017903,3.397936435,3.742930381,3.783245885,3.854482442,3.840838648,3.675704792,3.720251769,3.590002359,3.612775725
11937,Atp2a1,"ATPase, Ca++ transporting, cardiac muscle, fast twitch 1",-0.558499281,-1.200291289,-1.854215109,-1.692352451,-0.955094785,-1.536275712,0.220425392,-0.334193244,-0.958080187,-0.699287123,-1.249774041,-0.815724034
20399,Sh2b1,SH2B adaptor protein 1,5.808495362,5.76348437,5.457457531,5.539668672,5.656411205,5.723624443,5.540687877,5.700400871,5.823849649,5.816097338,5.280898304,5.287213988
100861803,NA,NA,2.418193345,2.389888921,2.052675486,1.947651414,1.759747999,2.264192824,2.311799745,2.235339216,2.454995796,2.293481308,1.356883531,1.581166118
233870,Tufm,"Tu translation elongation factor, mitochondrial",2.659924238,2.25914033,2.403801222,2.472219316,1.905047552,1.88775057,2.852693607,2.646493281,2.965441083,3.222910726,3.262337894,2.928437061
233871,Atxn2l,ataxin 2-like,7.719890607,7.402044487,7.522995421,7.422257502,7.419755701,7.571725934,7.436611596,7.451485293,7.64780188,7.612688192,7.670443458,7.731427568
56347,Eif3c,"eukaryotic translation initiation factor 3, subunit C",8.185299439,8.129163842,8.33635037,8.208816145,7.972940756,7.829900768,8.068903887,7.980136893,8.543583951,8.405992852,8.042129177,7.962353095
12752,Cln3,"ceroid lipofuscinosis, neuronal 3, juvenile (Batten, Spielmeyer-Vogt disease)",3.580264789,3.366259175,3.247322917,3.328534916,3.292832729,3.598492844,4.066880133,4.202653291,4.736315555,5.139664644,4.689538032,4.965635679
171504,Apobr,apolipoprotein B receptor,2.139092075,2.490465876,3.124590668,2.762700727,2.397860206,1.99146192,1.998957479,2.590998168,4.264872178,4.852843985,5.76956396,5.893015007
56312,Nupr1,nuclear protein transcription regulator 1,2.998448844,2.420804998,1.272317297,1.695377703,0.75016195,1.095992503,6.868935083,6.69359514,4.982903607,5.204715194,6.516604281,6.230854332
100504712,Gm20367,"predicted gene, 20367",-0.171476158,-0.968965743,-2.060665987,-1.898803328,-1.778217023,-3.858203807,3.034107934,2.70740766,1.884680071,2.431643747,3.117342827,2.869842408
75565,Sgf29,SAGA complex associated factor 29,3.230239963,2.842200793,3.296886018,3.019142456,2.686250186,2.780835366,3.535679481,3.385013504,3.904220258,3.66528531,4.001600774,3.939163468
20887,Sult1a1,"sulfotransferase family 1A, phenol-preferring, member 1",1.468981455,1.898198574,1.20467858,1.411984209,0.930734195,1.568060948,2.412376699,1.747842525,1.849274735,1.932981093,2.409735413,2.74499092
75764,Slx1b,SLX1 structure-specific endonuclease subunit homolog B (S. cerevisiae),2.853066026,2.152663701,2.556306909,2.681527724,2.838755873,3.328323162,2.169601133,2.22496007,2.92349932,2.496060476,2.639522494,3.190274706
66162,Bola2,bolA-like 2 (E. coli),4.061485505,3.946803004,3.712600045,3.747270687,3.299420389,3.274510115,4.541243294,4.53223076,4.525385124,4.475438865,3.916503183,4.035608585
12721,Coro1a,"coronin, actin binding protein 1A",0.222187691,-0.514399879,-0.716711586,-1.07568109,-1.571766145,-1.983734689,-1.554014908,-2.188342378,-2.311717142,-3.021215218,-2.387277565,-2.400686535
26417,Mapk3,mitogen-activated protein kinase 3,6.120800358,5.797256399,5.26610918,5.234437702,5.562317858,5.624940168,6.203331235,6.225936293,5.666198751,5.935886824,5.140981178,5.143118641
68616,Gdpd3,glycerophosphodiester phosphodiesterase domain containing 3,3.580264789,4.166411032,2.652522224,3.04100189,2.469710491,2.701491935,4.706842741,4.805575792,4.514125008,5.253978116,4.417498813,4.38852104
